"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"949062",0.191669582446001,-2.60317817987609,2.07815768476721,1.28598866182227,0.256788507279058,0.578439349470784,0.606861636218957,"949062","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"999","Within.L",55.5156207588855
"2144516",0.240328889059333,-2.9616319883523,2.33070157361686,1.27595266536042,0.258652927172677,0.581270024173191,0.609925285752097,"2144516","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",97.3830182519984
"839235",46.5743377797548,0.833130451818547,0.745451799636033,1.27200710572265,0.259390485696525,0.58167612101565,0.610910421891831,"839235","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA,NA,"999","Within.L",8699.34529088718
"1106925",5.27607291993028,-0.884464727585732,0.76647320525099,1.2694268142377,0.259874236693882,0.58167612101565,0.610910421891831,"1106925","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,"999","Within.L",1136.54513961879
"152376",4.38993379041035,-1.17967935899557,1.01359526761919,1.26380394091802,0.26093228278874,0.58167612101565,0.610910421891831,"152376","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",563.838936494406
"1022646",0.980392727454773,1.51358339979973,1.3547373208385,1.26429135804472,0.260840355452973,0.58167612101565,0.610910421891831,"1022646","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae",NA,NA,"999","Within.L",98.9616454056054
"4376003",0.33730266629669,-1.95091321052241,1.62042644220153,1.26666632461723,0.26039300797028,0.58167612101565,0.610910421891831,"4376003","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",76.080037975434
"608837",0.0962388607824202,-3.32594697830059,2.58385655728987,1.26489151343492,0.260727220676081,0.58167612101565,0.610910421891831,"608837","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"999","Within.L",56.7265660140738
"4438668",4.47834657816175,1.44199841987823,1.29287201486987,1.26164826266915,0.261339327420344,0.581803616465906,0.611136740725246,"4438668","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,"999","Within.L",285.094357523222
"536800",0.368768166206973,-2.43465780877279,1.98472393208182,1.25474468943094,0.262648198415252,0.583935767332304,0.612742064786292,"536800","Bacteria","Bacteroidetes","[Rhodothermi]","[Rhodothermales]","Rhodothermaceae",NA,NA,"999","Within.L",113.388399900751
"589027",0.624871600717811,2.00453914390116,1.79450245353282,1.24578290946312,0.264359449835601,0.586955627605614,0.61600444582994,"589027","Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae",NA,NA,"999","Within.L",256.778338422727
"1111819",1.85979379928454,-0.977491450050132,0.853828953213236,1.24146323241075,0.265189239508042,0.5880129404025,0.617207579895196,"1111819","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",220.325028219907
"351824",0.228059092825026,2.34125548718819,2.08839140588734,1.23720529135124,0.26601034289243,0.58904820270321,0.618387680230454,"351824","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",60.0722502817387
"300811",0.11833570274232,3.30965927989501,2.87837113178179,1.2284606995581,0.267706604328163,0.592016067816137,0.621597056511973,"300811","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"999","Within.L",31.761789340498
"244247",7.97054034439367,-0.971270090865681,0.855074981711715,1.2225467306871,0.268861433553197,0.593780297475388,0.623543183352468,"244247","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Within.L",1070.37104816984
"4029448",0.0915007485476143,-3.24792459460451,2.57994272946739,1.22004666737956,0.26935149371969,0.594073652593958,0.623944813098905,"4029448","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,"999","Within.L",26.6507801297391
"370251",0.142516191969591,-3.10652640805049,2.50365460612492,1.19978416375565,0.273364821267717,0.595117302928373,0.624513940417409,"370251","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicimonaceae",NA,NA,"999","Within.L",60.5468522896389
"576242",0.24204764733793,-2.53047508305863,2.09182180904863,1.20854563541013,0.27162034646383,0.595117302928373,0.624513940417409,"576242","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",79.170634506086
"594442",0.20001293013751,2.39014566787098,2.1579419755805,1.20450317230376,0.272423493348102,0.595117302928373,0.624513940417409,"594442","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]","Marinicella",NA,"999","Within.L",44.3669419546116
"200561",0.119132413549123,-2.95370339096001,2.38946105871141,1.20926354011269,0.271478024946161,0.595117302928373,0.624513940417409,"200561","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,"999","Within.L",20.9078783918815
"591305",4.01817334915651,-0.862689911439223,0.769630037794549,1.19959190377222,0.273403258831796,0.595117302928373,0.624513940417409,"591305","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",614.006552498991
"108445",0.07963459685491,-3.38301033856346,2.69554869840161,1.20730403824149,0.271866708231232,0.595117302928373,0.624513940417409,"108445","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",48.2998496033966
"797540",12.3229376476394,0.815095644301532,0.749196992927176,1.20528319435607,0.272268289153055,0.595117302928373,0.624513940417409,"797540","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",2116.85727173949
"628299",0.113623975720509,-3.26931479010026,2.60472195248657,1.20537351710146,0.272250324419432,0.595117302928373,0.624513940417409,"628299","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",79.530469908611
"189344",0.476387598024319,-2.10644278089016,1.78126187197969,1.20363032080331,0.272597299599049,0.595117302928373,0.624513940417409,"189344","Bacteria","Chloroflexi","Anaerolineae","S0208",NA,NA,NA,"999","Within.L",212.159353580284
"578837",332.572913837005,-0.505339040605286,0.455593079414875,1.20106254766733,0.273109412642491,0.595117302928373,0.624513940417409,"578837","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","brevis","999","Within.L",26061.8725667099
"277421",0.345776056266125,-2.13803154519226,1.81047475755194,1.19715637148073,0.273890769623685,0.59539915017541,0.624902578666322,"277421","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA,"999","Within.L",85.1821515409536
"190111",0.128662743329153,-3.08930099047378,2.49761946134732,1.19462659617807,0.274398299636673,0.595723723623743,0.625335939797002,"190111","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",58.7964727375351
"811918",0.533869768081231,-2.39373267299338,2.00551908338745,1.19234363302223,0.274857327002899,0.595896854681387,0.625657892333767,"811918","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA,"999","Within.L",145.802706531528
"692677",0.65462993481197,1.8095125326227,1.66256268676742,1.19066876993611,0.275194698974928,0.595896854681387,0.625702496861008,"692677","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA,"999","Within.L",103.215189831292
"1144638",1.86057824345695,1.73749093450146,1.60281510773715,1.18347156639857,0.276650385196342,0.598269948740593,0.627562912962669,"1144638","Bacteria","Acidobacteria","Solibacteres","Solibacterales",NA,NA,NA,"999","Within.L",112.431001036098
"159965",0.282906781747566,-2.33214802210313,1.97028165611243,1.18015160170273,0.277325134626659,0.598950258291083,0.628369608837619,"159965","Bacteria","Verrucomicrobia","Verruco-5","R76-B128",NA,NA,NA,"999","Within.L",84.7277887389949
"557537",0.0807137453492813,3.00175122191433,2.69475638842095,1.17780054349572,0.277804216425719,0.599206759942893,0.628731611657747,"557537","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Within.L",29.6253526590815
"579998",0.279692332197005,-2.32547999544379,1.96874020885719,1.17592944324781,0.278186240639478,0.599253520963021,0.628873372926673,"579998","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",59.459630487158
"179845",0.637808572450543,2.18697470071841,2.01352714241267,1.16916132116916,0.279573633442608,0.600858360226352,0.63083509320946,"179845","Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae",NA,NA,"999","Within.L",304.357984647916
"553072",0.780813008201518,1.36550826668045,1.27388672517561,1.16701624583402,0.280015170881192,0.600858360226352,0.63083509320946,"553072","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",116.921431023517
"322937",0.165331660169088,-2.92254414857379,2.4099784879795,1.16711292854464,0.279995251007369,0.600858360226352,0.63083509320946,"322937","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Roseivirga",NA,"999","Within.L",84.443765589435
"1083194",0.236693690477866,-2.69370899778778,2.25646221425421,1.15665077226629,0.282161225285066,0.604683141300341,0.634943374384336,"1083194","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,"999","Within.L",59.2363727568409
"1106534",1.2316886481095,1.24672413939661,1.17536209215696,1.14443036116177,0.284718112581513,0.606256365202377,0.637056776901135,"1106534","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60","Congregibacter",NA,"999","Within.L",412.968199759662
"304550",0.621467021403666,1.73010279007588,1.62285444526745,1.14501073983666,0.284596017302651,0.606256365202377,0.637056776901135,"304550","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA,NA,"999","Within.L",208.446464438947
"346917",0.079048515062883,-3.26394144601459,2.67622522540333,1.14838599447415,0.283887272505479,0.606256365202377,0.637056776901135,"346917","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae",NA,NA,"999","Within.L",30.48013777858
"792011",6.38062702985274,-0.973577042315827,0.884692865513752,1.14730656494521,0.284113690463115,0.606256365202377,0.637056776901135,"792011","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"999","Within.L",908.705336673886
"778576",0.877962627676541,-1.50048904853072,1.3352289964889,1.14827391167319,0.283910772026699,0.606256365202377,0.637056776901135,"778576","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",204.866928773396
"1081739",0.20546316212868,-2.65372763193852,2.24227887664742,1.14258553555078,0.28510665306188,0.606307370897579,0.63720204299528,"1081739","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",82.1774907773297
"539852",0.386117403656567,-3.08460704591116,2.55496839489139,1.13650292776512,0.286392491036884,0.608264000759053,0.639350130217262,"539852","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae",NA,NA,"999","Within.L",391.630817821423
"808378",0.191157188765715,-2.62960795867818,2.23908029982566,1.12819513774957,0.288160646902368,0.611238719130915,0.642568871744918,"808378","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"999","Within.L",96.9794657527668
"548949",1.59919950436439,-1.45623148222881,1.3117637435962,1.12459594247093,0.288930976585087,0.612091992434394,0.643303805891383,"548949","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Within.L",360.001294936742
"549232",0.410610905650076,2.35014043178649,2.20199456216861,1.12044371978021,0.289822929667197,0.612279053454989,0.643303805891383,"549232","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"999","Within.L",75.5410768593281
"824150",0.306131743085574,-2.05663057352453,1.80808581286268,1.11904673642806,0.290123808852995,0.612279053454989,0.643303805891383,"824150","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales",NA,NA,NA,"999","Within.L",145.29882818005
"803953",5.88453136770854,0.88363301752207,0.842170844955309,1.12135214724412,0.289627487885679,0.612279053454989,0.643303805891383,"803953","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",530.912394002741
"802675",1.9337192123907,1.57633360222976,1.50593063421359,1.10819871007368,0.292473844391279,0.616269898857432,0.647681522071067,"802675","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",NA,"999","Within.L",170.145462621735
"821570",0.0872088380906837,3.18248752916671,2.92866891287577,1.10690375448519,0.292755995247968,0.616269898857432,0.647681522071067,"821570","Bacteria","Gemmatimonadetes","Gemm-1",NA,NA,NA,NA,"999","Within.L",52.4982214551395
"2726913",0.261541891695385,2.00587674030982,1.90906785185277,1.10209674861011,0.293806415721293,0.61707169927669,0.648708252748178,"2726913","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Within.L",51.7782991802329
"56491",38.5907717806464,1.0352995027356,0.995463296106771,1.10176537130883,0.293879005307961,0.61707169927669,0.648708252748178,"56491","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"999","Within.L",2873.48874674533
"330888",0.208087662678552,-2.3914837779864,2.08795525303151,1.09846152753136,0.29460398274994,0.617463793126248,0.649303803724215,"330888","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae",NA,NA,"999","Within.L",71.8618011982729
"325904",0.162274183414213,3.12080024119722,2.88987404497247,1.09753216554554,0.294808329369958,0.617463793126248,0.649303803724215,"325904","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",52.6361680348099
"288029",0.07900918876514,2.88075079715559,2.70885192926641,1.08074789916648,0.298530306099687,0.624472828985885,0.65676667341931,"288029","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"999","Within.L",25.4136613370071
"593488",2.94370023456202,-1.05486379936567,0.987429414050444,1.0748537072252,0.299851676191537,0.624878869055796,0.657469877974539,"593488","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"999","Within.L",523.887454729035
"886648",9.60744166024948,-0.773067434293739,0.730449070608193,1.07576157770222,0.299647658642562,0.624878869055796,0.657469877974539,"886648","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas",NA,"999","Within.L",1927.87678608353
"583232",0.410877758799988,2.30425100054917,2.2064068421171,1.07515478200304,0.299783998560663,0.624878869055796,0.657469877974539,"583232","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Within.L",322.489181437876
"83595",0.165701801273614,2.77227702027012,2.63101299972457,1.06833766032594,0.301321231025608,0.62691240107687,0.659793154390517,"83595","Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae",NA,NA,"999","Within.L",72.3691378885347
"109274",0.176461520827356,-2.65892794233997,2.32413455654402,1.06718819081777,0.301581431666564,0.62691240107687,0.659793154390517,"109274","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",40.1995101676562
"112983",0.360262370309466,-2.22142399079416,1.99075725052287,1.06013273717826,0.303184912638301,0.629458813629831,0.662565031059728,"112983","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Moritellaceae","Moritella",NA,"999","Within.L",236.301468975176
"621209",0.135421943393281,2.74207243870608,2.617166739073,1.0582637270648,0.30361152281161,0.629558556653002,0.662761738820466,"621209","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]",NA,NA,NA,"999","Within.L",51.0035519200098
"1557654",0.127983390906902,-3.04183251896135,2.62628074590658,1.0503506977112,0.305426331863188,0.631746256080201,0.665248282564842,"1557654","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA,"999","Within.L",87.512890463466
"823143",0.123300789106961,2.37530466057306,2.29668081975818,1.05170004368054,0.305115876212481,0.631746256080201,0.665248282564842,"823143","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",70.0459854127871
"295470",0.216159809402397,-2.42475796520096,2.16809974580062,1.04403838699773,0.30688410640303,0.633973004904644,0.667204352840956,"295470","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",125.575010400395
